date,borough,complaints_total,unique_complaints,topk_ABANDONED_VEHICLE_cnt,topk_BLOCKED_DRIVEWAY_cnt,topk_HEAT_HOT_WATER_cnt,topk_ILLEGAL_PARKING_cnt,topk_NOISE___RESIDENTIAL_cnt,topk_NOISE___STREET_SIDEWALK_cnt,topk_OTHER_cnt,topk_STREET_CONDITION_cnt,topk_UNSANITARY_CONDITION_cnt,temp_mean,temp_max,temp_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_mean,wind_gust_mean,cloud_cover_mean,census_income_borough_median,census_population_borough_sum,airbnb_listing_count,airbnb_price_mean,airbnb_price_median,airbnb_rating_mean,airbnb_total_reviews,airbnb_entire_home_pct,airbnb_per_1000_people_borough,day_of_week,is_weekend,month,temp_mean_lag1,temp_mean_ma7,precipitation_sum_lag1,precipitation_sum_ma7,complaints_total_ma7,log_complaints_total,event_day
2024-03-03,BRONX,1462,1462,16,64,159,209,326,118,507,9,54,11.545833333333334,18.7,5.9,0.0,0.0,0.0,10.954166666666666,20.508333333333333,16.916666666666668,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,6,1,3,6.908333333333334,6.439880952380953,28.1,7.228571428571429,1694.571428571429,7.288244401020124,0
2024-03-04,BRONX,1712,1712,35,79,232,240,128,19,823,25,131,8.029166666666667,14.4,3.7,0.0,0.0,0.0,11.754166666666668,21.5875,56.04166666666666,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,0,0,3,11.545833333333334,7.08452380952381,0.0,6.814285714285715,1663.7142857142858,7.44600149832412,0
2024-03-05,BRONX,1690,1690,19,82,349,190,139,15,738,33,125,6.595833333333334,8.4,5.2,20.3,20.3,0.0,12.491666666666667,22.870833333333334,95.08333333333331,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,1,0,3,8.029166666666667,6.880357142857143,0.0,9.142857142857142,1646.142857142857,7.43307534889858,0
2024-03-06,BRONX,1667,1667,30,83,263,214,157,8,758,25,129,7.225,9.8,3.7,34.0,34.0,0.0,10.016666666666667,19.325,99.66666666666669,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,2,0,3,6.595833333333334,5.988690476190477,20.3,11.771428571428572,1643.7142857142858,7.419380582918692,0
2024-03-07,BRONX,1755,1755,30,76,297,231,155,16,820,17,113,9.558333333333334,12.6,4.9,2.7,2.7,0.0,21.675,37.275,86.41666666666667,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,3,0,3,7.225,7.2613095238095235,34.0,12.157142857142857,1643.428571428571,7.470793774195062,0
2024-03-08,BRONX,1603,1603,26,87,236,194,178,40,728,21,93,5.9875,12.4,0.8,0.0,0.0,0.0,12.3625,23.954166666666666,66.25,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,4,0,3,9.558333333333334,7.978571428571429,2.7,12.157142857142857,1614.7142857142858,7.38025578842646,0
2024-03-09,BRONX,1576,1576,10,85,355,231,245,22,550,17,61,5.441666666666666,8.1,3.8,43.5,43.5,0.0,20.016666666666666,37.22916666666666,100.0,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,5,1,3,5.9875,7.769047619047619,0.0,14.357142857142858,1637.857142857143,7.3632795869630385,0
2024-03-10,BRONX,1474,1474,17,75,312,224,242,29,501,18,56,6.995833333333334,10.9,1.9,6.1000000000000005,6.1000000000000005,0.0,22.191666666666663,39.37083333333333,74.25,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,6,1,3,5.441666666666666,7.11904761904762,43.5,15.228571428571428,1639.571428571429,7.29641326877392,0
2024-03-11,BRONX,1838,1838,23,77,383,208,127,12,828,23,157,5.175,10.1,1.0,0.0,0.0,0.0,30.02083333333333,52.34166666666667,28.541666666666668,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,0,0,3,6.995833333333334,6.711309523809524,6.1000000000000005,15.228571428571428,1657.571428571429,7.516977224604321,0
2024-03-12,BRONX,1986,1986,43,69,269,225,163,80,971,31,135,9.254166666666666,17.5,2.5,0.0,0.0,0.0,15.129166666666668,26.33333333333333,30.416666666666668,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,1,0,3,5.175,7.091071428571429,0.0,12.328571428571427,1699.857142857143,7.594381242551817,0
2024-03-13,BRONX,1680,1680,39,70,208,221,173,49,789,22,109,8.8375,15.4,2.5,0.0,0.0,0.0,8.941666666666666,16.566666666666666,47.41666666666666,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,2,0,3,9.254166666666666,7.321428571428571,0.0,7.471428571428572,1701.7142857142858,7.427144133408616,0
2024-03-14,BRONX,1851,1851,38,81,178,251,177,121,849,30,126,11.729166666666666,21.2,4.0,0.0,0.0,0.0,8.049999999999999,15.004166666666665,60.16666666666666,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,3,0,3,8.8375,7.631547619047618,0.0,7.085714285714286,1715.428571428571,7.524021415206125,0
2024-03-15,BRONX,1486,1486,21,56,93,229,200,67,728,17,75,14.845833333333331,21.6,7.9,0.8,0.8,0.0,15.0125,27.2125,95.375,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,4,0,3,11.729166666666666,8.89702380952381,0.0,7.2,1698.7142857142858,7.304515946460155,0
2024-03-16,BRONX,1232,1232,20,79,76,190,299,99,419,16,34,9.3125,14.4,4.8,0.1,0.1,0.0,10.575,20.58333333333333,35.041666666666664,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,5,1,3,14.845833333333331,9.45,0.8,1.0000000000000002,1649.571428571429,7.117205503164344,0
2024-03-17,BRONX,1253,1253,20,72,101,208,265,74,457,11,45,10.916666666666666,15.8,7.2,0.4,0.4,0.0,17.908333333333335,31.55,61.79166666666666,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,6,1,3,9.3125,10.010119047619046,0.1,0.1857142857142857,1618.0,7.134093721192866,1
2024-03-18,BRONX,1526,1526,35,69,229,237,166,19,654,31,86,6.429166666666667,9.2,1.9,0.0,0.0,0.0,16.166666666666668,28.9,72.79166666666667,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,0,0,3,10.916666666666666,10.189285714285717,0.4,0.1857142857142857,1573.428571428571,7.331060305218632,0
2024-03-19,BRONX,2762,2762,34,84,829,208,156,10,1158,21,262,3.545833333333333,7.5,0.2,0.5,0.3,0.14,18.03333333333333,32.86666666666667,65.375,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,1,0,3,6.429166666666667,9.373809523809523,0.0,0.2571428571428572,1684.2857142857142,7.924072324923417,0
2024-03-20,BRONX,1774,1774,34,72,318,200,182,10,818,30,110,5.866666666666667,11.9,0.4,2.8,2.8,0.0,15.425,28.254166666666663,59.5,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,2,0,3,3.545833333333333,8.949404761904761,0.5,0.6571428571428571,1697.7142857142858,7.4815557019095165,0
2024-03-21,BRONX,1938,1938,34,64,536,222,151,11,803,22,95,0.6916666666666668,5.6,-3.7,0.0,0.0,0.0,19.2125,34.74166666666667,16.333333333333332,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,3,0,3,5.866666666666667,7.372619047619048,2.8,0.6571428571428571,1710.142857142857,7.569927655242652,0
2024-03-22,BRONX,1870,1870,23,73,391,218,217,20,790,23,115,1.1166666666666667,5.7,-5.2,0.0,0.0,0.0,10.404166666666669,21.33333333333333,35.625,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,4,0,3,0.6916666666666668,5.411309523809524,0.0,0.5428571428571428,1765.0,7.534228326274089,0
2024-03-23,BRONX,1833,1833,15,76,395,147,300,24,770,17,89,5.6125,10.0,0.3,63.6,63.6,0.0,18.525,32.704166666666666,93.41666666666669,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,5,1,3,1.1166666666666667,4.882738095238095,0.0,9.614285714285714,1850.857142857143,7.51425465281641,0
2024-03-24,BRONX,1530,1530,6,67,411,252,258,23,437,31,45,2.6416666666666666,8.6,-2.4,0.0,0.0,0.0,18.425,34.27916666666667,0.0416666666666666,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,6,1,3,5.6125,3.7005952380952394,63.6,9.55714285714286,1890.4285714285716,7.333676395657684,0
2024-03-25,BRONX,1921,1921,34,75,383,227,166,29,856,26,125,4.158333333333333,10.2,-1.5,0.0,0.0,0.0,15.329166666666666,27.495833333333334,0.0,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,0,0,3,2.6416666666666666,3.376190476190476,0.0,9.55714285714286,1946.857142857143,7.561121589530238,0
2024-03-26,BRONX,1997,1997,38,61,365,254,153,19,925,32,150,5.7125,9.9,0.1,0.0,0.0,0.0,12.433333333333332,23.67083333333333,78.45833333333333,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,1,0,3,4.158333333333333,3.685714285714286,0.0,9.485714285714286,1837.571428571429,7.599901959208498,0
2024-03-27,BRONX,1778,1778,30,67,326,170,170,24,831,35,125,7.529166666666666,10.9,4.8,1.0,1.0,0.0,4.795833333333333,11.804166666666667,99.875,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,2,0,3,5.7125,3.923214285714285,0.0,9.228571428571428,1838.142857142857,7.483806687665835,0
2024-03-28,BRONX,1599,1599,25,69,227,212,187,34,696,39,110,8.375,10.7,5.5,21.4,21.4,0.0,10.670833333333334,19.42083333333333,100.0,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,3,0,3,7.529166666666666,5.020833333333333,1.0,12.285714285714286,1789.7142857142858,7.377758908227872,0
2024-03-29,BRONX,1440,1440,21,60,236,206,201,25,593,22,76,7.354166666666667,12.6,3.6,0.1,0.1,0.0,25.52083333333333,44.425,42.125,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,4,0,3,8.375,5.911904761904762,21.4,12.3,1728.2857142857142,7.273092595999522,0
2024-03-30,BRONX,1332,1332,13,76,200,186,317,61,413,18,48,8.325000000000001,14.6,2.4,0.1,0.1,0.0,18.65833333333333,33.9,77.08333333333333,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,5,1,3,7.354166666666667,6.2994047619047615,0.1,3.228571428571428,1656.7142857142858,7.195187320178709,0
2024-03-31,BRONX,1237,1237,10,55,133,206,302,90,368,14,59,10.379166666666666,16.2,4.5,0.2,0.2,0.0,13.366666666666667,24.6875,72.45833333333333,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,6,1,3,8.325000000000001,7.404761904761905,0.1,3.2571428571428567,1614.857142857143,7.121252453244542,1
2024-04-01,BRONX,1761,1761,28,59,258,209,217,40,782,45,123,8.554166666666667,12.6,5.5,3.3,3.3,0.0,6.3875,12.9625,91.91666666666669,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,0,0,4,10.379166666666666,8.032738095238095,0.2,3.728571428571428,1592.0,7.474204806496124,0
2024-04-02,BRONX,1605,1605,25,68,273,194,152,9,739,29,116,7.225,8.4,6.2,19.0,19.0,0.0,13.904166666666669,23.616666666666664,99.75,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,1,0,4,8.554166666666667,8.248809523809523,3.3,6.442857142857142,1536.0,7.381501894506707,0
2024-04-03,BRONX,2358,2358,29,62,455,174,190,5,1278,18,147,5.6875,6.9,4.4,28.5,28.5,0.0,28.67083333333333,49.2875,100.0,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,2,0,4,7.225,7.985714285714287,19.0,10.37142857142857,1618.857142857143,7.765993079407675,0
2024-04-04,BRONX,2263,2263,20,83,297,216,176,30,1269,44,128,5.575,9.2,2.2,6.2,6.2,0.0,18.266666666666666,34.375,92.04166666666669,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,3,0,4,5.6875,7.585714285714287,28.5,8.2,1713.7142857142858,7.724888439323074,0
2024-04-05,BRONX,1824,1824,27,59,233,218,290,18,825,41,113,5.479166666666667,9.6,1.6,0.0,0.0,0.0,18.854166666666668,33.175000000000004,51.5,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,4,0,4,5.575,7.317857142857143,6.2,8.185714285714285,1768.571428571429,7.509335266016592,0
2024-04-06,BRONX,1377,1377,17,70,203,195,269,61,497,9,56,6.883333333333333,11.5,3.1,0.2,0.2,0.0,18.975,33.362500000000004,74.45833333333333,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,5,1,4,5.479166666666667,7.111904761904762,0.0,8.2,1775.0,7.228388451573604,0
2024-04-07,BRONX,1468,1468,20,66,160,212,330,94,513,22,51,7.125,14.3,1.5,0.1,0.1,0.0,14.483333333333334,25.541666666666668,34.208333333333336,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,6,1,4,6.883333333333333,6.64702380952381,0.2,8.185714285714287,1808.0,7.292337176173877,0
2024-04-08,BRONX,1717,1717,25,81,169,222,191,41,846,16,126,9.058333333333334,18.0,0.9,1.0,1.0,0.0,8.137500000000001,15.6875,60.208333333333336,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,0,0,4,7.125,6.719047619047619,0.1,7.857142857142857,1801.7142857142856,7.4489161025442,0
2024-04-09,BRONX,1859,1859,32,80,102,239,203,149,888,41,125,14.320833333333333,24.0,4.9,0.0,0.0,0.0,8.779166666666667,17.349999999999998,81.20833333333333,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,1,0,4,9.058333333333334,7.732738095238095,1.0,5.142857142857143,1838.0,7.528331766707247,0
2024-04-10,BRONX,1804,1804,28,62,134,221,170,52,965,44,128,12.1125,15.9,8.2,0.6,0.6,0.0,9.970833333333331,19.120833333333334,92.375,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,2,0,4,14.320833333333333,8.650595238095239,0.0,1.157142857142857,1758.857142857143,7.498315870766981,0
2024-04-11,BRONX,878,878,31,73,0,195,138,18,412,11,0,12.595833333333331,17.1,9.3,6.6,6.6,0.0,17.741666666666667,31.84166666666667,100.0,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,3,0,4,12.1125,9.653571428571428,0.6,1.2142857142857142,1561.0,6.778784897685177,0
2024-04-12,BRONX,988,988,33,73,0,225,174,36,419,28,0,15.508333333333333,19.6,12.1,14.8,14.8,0.0,28.491666666666664,51.2625,61.25,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,4,0,4,12.595833333333331,11.086309523809522,6.6,3.3285714285714287,1441.571428571429,6.8966943316227125,0
2024-04-13,BRONX,1242,1242,25,58,0,234,299,32,583,11,0,9.491666666666667,11.4,7.7,2.0,2.0,0.0,26.625,44.8125,67.91666666666667,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,5,1,4,15.508333333333333,11.458928571428572,14.8,3.585714285714286,1422.2857142857142,7.125283091510712,0
2024-04-14,BRONX,1492,1492,21,89,0,245,326,193,607,11,0,14.5125,22.2,5.9,0.9,0.9,0.0,18.6625,32.87083333333333,75.5,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,6,1,4,9.491666666666667,12.514285714285716,2.0,3.7,1425.7142857142858,7.30854279753919,0
2024-04-15,BRONX,3825,3825,36,64,775,263,166,128,1965,18,410,18.03333333333333,24.8,10.4,0.0,0.0,0.0,13.95,25.929166666666664,25.20833333333333,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,0,0,4,14.5125,13.796428571428573,0.9,3.557142857142857,1726.857142857143,8.249575150000199,0
2024-04-16,BRONX,1910,1910,31,57,138,266,190,84,994,28,122,14.166666666666666,20.5,6.9,0.0,0.0,0.0,11.166666666666666,20.841666666666665,1.2916666666666667,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,1,0,4,18.03333333333333,13.774404761904762,0.0,3.557142857142857,1734.142857142857,7.555381944240273,0
2024-04-17,BRONX,1761,1761,36,69,166,219,166,35,920,29,121,10.6375,15.6,7.4,3.3,3.3,0.0,13.545833333333334,24.116666666666664,77.58333333333333,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,2,0,4,14.166666666666666,13.563690476190477,0.0,3.942857142857143,1728.0,7.474204806496124,0
2024-04-18,BRONX,1851,1851,29,64,375,216,130,32,853,27,125,8.445833333333333,9.4,5.6,5.9,5.9,0.0,17.875,32.020833333333336,88.25,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,3,0,4,10.6375,12.970833333333331,3.3,3.8428571428571434,1867.0,7.524021415206125,0
2024-04-19,BRONX,1727,1727,31,61,228,239,194,51,764,43,116,8.695833333333333,13.2,4.1,0.0,0.0,0.0,11.945833333333333,23.1625,79.20833333333333,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,4,0,4,8.445833333333333,11.997619047619043,5.9,1.7285714285714284,1972.571428571429,7.454719949364001,0
2024-04-20,BRONX,1430,1430,11,60,141,206,364,66,515,10,57,12.825,20.1,7.1,2.3,2.3,0.0,14.570833333333333,27.35833333333333,53.66666666666666,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,5,1,4,8.695833333333333,12.473809523809525,0.0,1.7714285714285711,1999.4285714285716,7.266128779556451,0
2024-04-21,BRONX,1567,1567,19,59,269,204,380,50,496,26,64,7.579166666666667,12.1,2.1,0.0,0.0,0.0,13.025,24.320833333333336,76.16666666666667,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,6,1,4,12.825,11.483333333333333,2.3,1.6428571428571428,2010.142857142857,7.357556200910353,0
2024-04-22,BRONX,1793,1793,24,69,217,218,212,35,887,25,106,8.674999999999999,15.0,2.1,0.0,0.0,0.0,11.166666666666666,21.704166666666666,10.666666666666666,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,0,0,4,7.579166666666667,10.146428571428572,0.0,1.6428571428571428,1719.857142857143,7.492203042618741,0
2024-04-23,BRONX,1604,1604,24,63,184,210,190,34,771,26,102,9.4375,14.8,2.2,0.0,0.0,0.0,15.516666666666666,27.9875,26.916666666666668,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,1,0,4,8.674999999999999,9.470833333333331,0.0,1.6428571428571428,1676.142857142857,7.380879035564116,0
2024-04-24,BRONX,1594,1594,26,71,114,232,183,40,780,24,124,13.520833333333334,21.4,8.6,1.6,1.6,0.0,14.716666666666669,27.6875,51.125,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,2,0,4,9.4375,9.882738095238096,0.0,1.4,1652.2857142857142,7.374629015218945,0
2024-04-25,BRONX,1727,1727,18,54,247,242,226,38,778,23,101,7.4875,12.3,3.2,0.0,0.0,0.0,12.933333333333335,25.85833333333333,34.208333333333336,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,3,0,4,13.520833333333334,9.745833333333334,1.6,0.5571428571428572,1634.571428571429,7.454719949364001,0
2024-04-26,BRONX,1824,1824,19,59,220,219,309,60,801,26,111,7.995833333333334,14.6,1.7,0.0,0.0,0.0,9.670833333333333,19.375,11.5,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,4,0,4,7.4875,9.645833333333332,0.0,0.5571428571428572,1648.428571428571,7.509335266016592,0
2024-04-27,BRONX,1424,1424,14,67,168,201,312,74,539,16,33,9.208333333333334,14.5,3.0,0.3,0.3,0.0,13.475,24.875,95.95833333333331,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,5,1,4,7.995833333333334,9.129166666666666,0.0,0.2714285714285714,1647.571428571429,7.261927092702751,0
2024-04-28,BRONX,1833,1833,12,48,106,204,388,360,656,14,45,15.666666666666666,22.8,9.1,0.6000000000000001,0.6000000000000001,0.0,8.866666666666667,18.766666666666666,93.375,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,6,1,4,9.208333333333334,10.284523809523808,0.3,0.3571428571428571,1685.571428571429,7.51425465281641,0
2024-04-29,BRONX,1983,1983,24,54,128,202,264,203,985,24,99,19.64583333333333,28.3,13.0,3.4000000000000004,3.4000000000000004,0.0,9.025,19.445833333333333,60.833333333333336,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,0,0,4,15.666666666666666,11.851785714285716,0.6000000000000001,0.8428571428571429,1712.7142857142858,7.592870287844818,0
2024-04-30,BRONX,1610,1610,26,66,104,220,174,49,791,37,143,15.379166666666668,22.9,11.2,2.2,2.2,0.0,11.3125,22.85,98.5,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,1,0,4,19.64583333333333,12.700595238095238,3.4000000000000004,1.1571428571428573,1713.571428571429,7.384610383176974,0
2024-05-01,BRONX,1628,1628,33,48,85,223,167,54,869,35,114,15.383333333333333,24.8,10.4,1.5,1.5,0.0,8.904166666666667,19.641666666666666,58.41666666666666,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,2,0,5,15.379166666666668,12.966666666666669,2.2,1.1428571428571428,1718.428571428571,7.395721608602045,0
2024-05-02,BRONX,1693,1693,37,67,62,218,189,132,877,29,82,18.60833333333333,27.8,10.2,0.0,0.0,0.0,12.1375,24.183333333333334,43.54166666666666,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,3,0,5,15.383333333333333,14.555357142857142,1.5,1.1428571428571428,1713.571428571429,7.434847875211999,0
2024-05-03,BRONX,1517,1517,27,59,76,191,189,79,778,31,87,13.295833333333334,17.2,9.8,0.0,0.0,0.0,12.820833333333333,24.9,89.875,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,4,0,5,18.60833333333333,15.3125,0.0,1.1428571428571428,1669.7142857142858,7.325148957955575,0
2024-05-04,BRONX,1475,1475,18,86,101,191,387,89,548,8,47,11.5375,16.5,7.8,0.0,0.0,0.0,12.029166666666669,22.391666666666666,92.95833333333331,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,5,1,5,13.295833333333334,15.645238095238096,0.0,1.1,1677.0,7.297091005160418,0
2024-05-05,BRONX,1391,1391,13,78,177,201,350,56,453,9,54,10.708333333333334,12.1,9.1,8.9,8.9,0.0,15.808333333333332,28.625,99.70833333333331,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,6,1,5,11.5375,14.936904761904762,0.0,2.2857142857142856,1613.857142857143,7.238496840894365,0
2024-05-06,BRONX,1755,1755,22,78,82,266,152,70,930,38,117,16.941666666666666,22.6,11.9,0.5,0.5,0.0,6.429166666666666,13.05,100.0,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,0,0,5,10.708333333333334,14.550595238095235,8.9,1.871428571428572,1581.2857142857142,7.470793774195062,0
2024-05-07,BRONX,1816,1816,28,57,79,245,195,181,886,25,120,19.20833333333333,26.1,12.2,0.0,0.0,0.0,9.720833333333331,19.775,41.708333333333336,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,1,0,5,16.941666666666666,15.097619047619048,0.5,1.5571428571428574,1610.7142857142858,7.504942068396171,0
2024-05-08,BRONX,1844,1844,28,78,74,242,189,183,895,34,121,22.9875,30.9,15.9,0.0,0.0,0.0,16.429166666666667,29.84583333333333,76.04166666666667,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,2,0,5,19.20833333333333,16.183928571428574,0.0,1.3428571428571432,1641.571428571429,7.520234556474628,0
2024-05-09,BRONX,1568,1568,32,87,53,225,169,82,805,22,93,17.383333333333333,21.0,14.3,0.0,0.0,0.0,10.9125,20.433333333333334,99.58333333333331,37804.0,1438797,949,118.40779768177028,89.0,4.721171393341553,33587,0.410958904109589,0.6595788009010305,3,0,5,22.9875,16.008928571428573,0.0,1.3428571428571432,1623.7142857142858,7.358193752733032,0
